Timestamp,AC No. & AC Name,Polling Station No.,Polling Station Type,Photo of Polling Station Building (PSB),Photo of Polling Station Premises with PS Building (PSP)
21/09/2020 14:41:44,82-Darbhanga Rural [13-Darbhanga],064,Main,https://drive.google.com/open?id=1sYm7iLS5JIF87_soeTDNmMPAmANIS5zW,https://drive.google.com/open?id=1AI7JXvjtxErN3m6l10H8AV9a_S_fyKqP
21/09/2020 14:42:54,82-Darbhanga Rural [13-Darbhanga],065,Main,https://drive.google.com/open?id=1hV1NIMB19NO2jCdd0qBHJorq2oCHDKah,https://drive.google.com/open?id=1e3ErA33Kx6wy9K8nwbEkk32iAakuy4x_
21/09/2020 14:44:34,82-Darbhanga Rural [13-Darbhanga],066,Main,https://drive.google.com/open?id=1qiLW2NzKrP5q_g0TVqLYWugMlTKMgar9,https://drive.google.com/open?id=1cx-ZOMRP9buWMitQMjKMVEsbZsuiyt75
21/09/2020 14:45:57,82-Darbhanga Rural [13-Darbhanga],067,Main,https://drive.google.com/open?id=1tKC2qdDXPGOciAwcKsa-Ykpp92CBRzDr,https://drive.google.com/open?id=14F9Gjg7RQsaah-wlY20RQm561yWS4HIk
21/09/2020 14:47:20,82-Darbhanga Rural [13-Darbhanga],068,Main,https://drive.google.com/open?id=1NImf15B3KD-Ws5522PZCpn9bIk1XEHS6,https://drive.google.com/open?id=17r_pk7CuSHGK_RymohjGQa9i6aQz1nIP
21/09/2020 14:49:24,82-Darbhanga Rural [13-Darbhanga],069,Main,https://drive.google.com/open?id=1NwLblSSeKaElBxjkXjjWfxAfFlJhinIr,https://drive.google.com/open?id=1igqycWo9RGq0aeQQZ7xSgJ-48yS2MkP3
21/09/2020 14:50:13,82-Darbhanga Rural [13-Darbhanga],069,Auxiliary,https://drive.google.com/open?id=16XmPVIMX6gJk6sbsX1vkklcK2VfSq3gR,https://drive.google.com/open?id=1uPL-POoXO4q9MNl8i-ulITUDU5eiLGcM
21/09/2020 14:51:03,82-Darbhanga Rural [13-Darbhanga],070,Main,https://drive.google.com/open?id=1FKU7zbar81qWY1JMHOzhhe7YSFxxw3Sd,https://drive.google.com/open?id=11FENWu3n10NoB3QtLRaqvcdEcJcTuiQt
21/09/2020 14:52:37,82-Darbhanga Rural [13-Darbhanga],071,Main,https://drive.google.com/open?id=1TPS2rGTt-BQ8QFBdor0gM6Hc1vL9HkIs,https://drive.google.com/open?id=19AW2DiEIMNNzlASyj4T1FdtJCXI4EOUk
21/09/2020 14:53:57,82-Darbhanga Rural [13-Darbhanga],071,Auxiliary,https://drive.google.com/open?id=1ynVf-hs5wMM3hmuwRfx3WJ8CP4kFrbK0,https://drive.google.com/open?id=1dBLl6oTbavVAEt9QEOvbmntdREga1RjJ
21/09/2020 14:54:41,82-Darbhanga Rural [13-Darbhanga],072,Main,https://drive.google.com/open?id=1aM4TkzFDWhhYuO571Ubd4zMnF9kimA5L,https://drive.google.com/open?id=1xGhtDUY0LcgpQM5X-nA-UDPTQMEoY7pc
21/09/2020 14:56:08,82-Darbhanga Rural [13-Darbhanga],073,Main,https://drive.google.com/open?id=1OaFUZ0BxLhrbC5PETN0EKAzkNiBg2pvx,https://drive.google.com/open?id=1Gft7Vwp4wGsvNMtKxH6BhAVugLbzk-Ot
21/09/2020 14:57:21,82-Darbhanga Rural [13-Darbhanga],074,Main,https://drive.google.com/open?id=1GSUTxcDzmY9Tz5qhoiMn5uFUquaDfBwB,https://drive.google.com/open?id=1AgiW3kpXl9eykFMoBW6-lSozxWW3NROc
21/09/2020 15:00:54,82-Darbhanga Rural [13-Darbhanga],075,Main,https://drive.google.com/open?id=1LPwgEfA7i0x3BPZCrpdJ4ZyE_9J5Sp6k,https://drive.google.com/open?id=1OOxm0QUZHbWSuv_PFq-58SIB1s-gZg8Q
21/09/2020 15:02:18,82-Darbhanga Rural [13-Darbhanga],075,Auxiliary,https://drive.google.com/open?id=16JPvpDTzx0dNNVyiYatI0Hb2YWg4Zcoi,https://drive.google.com/open?id=1Oyk_bNPyXKsL80RJhpUWzX0JHV8iVJVB
