Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
70-Alamnagar [11-Madhepura],063,"Prathamik Vidyalay, Santhal Tola, Jotaili, Dayan Bhag",Auxiliary,502,1023,25.63646,87.03127,No,Yes,Yes
70-Alamnagar [11-Madhepura],064,"Upgraded Middle School,Jotaili, Gulab Tola Right side",Main,1,841,25.6364,87.0312,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],065,UTKARMIT MIDDLE SCHOOL Jotaili gulab tola left side,Main,1,795,25.6364,87.0312,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],066,"Utkrimit Middle School, Jotaili Hindi",Main,1,1023,25.62822,87.02542,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],067,"Madhya Vidyalay, Baliya",Main,1,898,25.60583333,86.94194444,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],068,"Utkramit Madhya Vidyalay, Bhola Babu Basa",Main,1,983,25.5985,86.933,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],069,"Upgraded Middle School, Kurasandi",Main,1,990,25.605856,86.941975,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],070,"Upgraded Middle School, Balatol, Purab Bhag",Main,1,579,25.621393,86.960005,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],070,"Upgraded Middle School, Balatol, Paschim Bhag",Auxiliary,580,1194,25.621393,86.960005,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],071,"Upgraded Middle School ,kanya Rauta",Main,1,702,25.605808,86.956854,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],072,"Utkramit Madhya Vidyalay, Bathanaha",Main,1,973,25.599482,86.957767,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],073,"Prathamik Vidyalay, Baghava Diyara, Purab Bhag",Main,1,526,25.59534,86.96617,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],073,"Prathamik Vidyalay, Baghava Diyara, Paschim Bhag",Auxiliary,527,1085,25.59534,86.96617,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],074,"MIDDLE SCHOOL VASUDEVPUR, Dakshin Bhag",Main,1,564,25.595428,86.951545,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],074,"MIDDLE SCHOOL VASUDEVPUR, Uttar Bhag",Auxiliary,565,1145,25.595428,86.951545,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],075,"Upgraded Middle School, Duhabi Suhabi, Dakshin Bhag",Main,1,578,25.625772,86.970025,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],075,"Upgraded Middle School, Duhabi Suhabi, Uttar Bhag",Auxiliary,579,1188,25.625772,86.970025,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],076,"Basudev +2 Uchcha Vidyalay, Nayatola, Dakshini Bhag",Main,1,645,25.63638889,86.9925,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],076,"Basudev +2 Uchcha Vidyalay, Nayatola, Uttari Bhag",Auxiliary,646,1348,25.63638889,86.9925,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],077,"Upgraded Middle School, Naradah, Uttari Bhag, Dayan Bhag",Main,1,561,25.638364,86.983886,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],077,"Upgraded Middle School, Naradah, Uttari Bhag, Bayan Bhag",Auxiliary,562,1167,25.638364,86.983886,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],078,UTKRMIT MADHYA VIDYALAYA NARDAH DAKSHINi BHAG,Main,1,675,25.638364,86.983886,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],079,"Upgraded Middle School Muslim, Naradah",Main,1,898,25.598422,86.990795,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],080,"UTKARMIT MADHYA Vidyalay, Yogiraj Pashchimi Bhag",Main,1,905,25.621563,86.988538,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],081,"Utkramit Madhya Vidyalay,Yogiraj, Purbi Bhag, Bayan",Main,1,687,25.621566,86.988536,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],081,"Utkramit Madhya Vidyalay,Yogiraj, Purbi Bhag, Dayan",Auxiliary,688,1405,25.621566,86.988536,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],082,"Upgraded Middle School, Oralaha",Main,1,629,25.617714,86.896743,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],083,"Upgraded Middle School, Ganeshapur, Diyara, Uttar Bhag",Main,1,622,25.5919,86.9894,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],083,"Upgraded Middle School, Ganeshapur, Diyara, Dakshin Bhag",Auxiliary,623,1312,25.5919,86.9894,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],084,"Panchayat Bhawan, Dumarail, East Side, Dakshin Bhag",Main,1,616,25.59831,86.98287,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],084,"Panchayat Sarkar Bhawan, Ganeshpur, Uttar Bhag",Auxiliary,617,1285,25.598603,86.978531,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],085,"Vikas Bhawan, Ganeshpur",Main,1,646,25.59055,86.9842119,No,No,No
70-Alamnagar [11-Madhepura],085,"Pax Godaam, Ganeshpur",Auxiliary,647,1402,25.59503,86.98322,No,No,No
70-Alamnagar [11-Madhepura],086,"PANCHAYAT BHAWAN, DUMRAIL, WEST SIDE",Main,1,663,25.59869,86.97854,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],086,"PANCHAYAT SARKAR BHAWAN, GANESHPUR, SOUTH SIDE",Auxiliary,664,1395,25.59839,86.98283,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],087,"Prathamik Vidyalay, Ganeshapur, Pashchim Bhag",Main,1,532,25.5996,86.9894,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],087,"Upgraded Middle School, Dumarail",Auxiliary,533,1075,25.59796,86.98253,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],088,"Prathamik Vidyalay, Ganeshapur Purbi Bhag",Main,1,901,25.5996,86.9894,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],089,"Madhya Vidyalay, Karama, Pashchim Bhag, Dayan",Main,1,572,25.587105,86.939857,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],089,"Madhya Vidyalay, Karama, Pashchim Bhag, Bayan",Auxiliary,573,1148,25.587105,86.939857,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],090,"Madhya Vidyalay, Karama, Purbi Bhag, Bayan",Main,1,515,25.587071,86.939857,Yes,Yes,Yes
